Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood
S02931,-0.21244975558199766,1,1,1,0.378572973393825,-0.4458454996583311,-0.9157383151495977,-1.229358427626272,-1.0683693555831553,1,72,0,1,0
S02932,-0.21244975558199766,2,0,2,0.20208076021469404,-1.3366456987758755,0.9572798872814101,-1.1595727515084786,-0.8955574383386998,0,88,3,4,0
S02933,-0.013684956422155378,0,0,1,-1.1604391255281972,0.44495469945921323,-0.3735488354985165,1.1433545603787034,-0.14670579694605992,0,48,0,2,0
S02934,0.8807566397971349,0,2,3,-1.3086925845986672,1.3357548985767576,-0.028519166629646597,1.6318542932032571,-0.031497852116422996,2,40,2,3,0
S02935,-1.2062737513812092,1,2,2,0.08912574378005018,-0.4458454996583311,-0.12709907202075227,0.7944261797897365,-0.14670579694605992,2,58,2,1,0
S02936,-1.3056561509611302,0,2,4,1.4234068754142806,1.3357548985767576,1.4994693669324912,-0.6710730186839248,-1.6444090797313398,2,88,0,2,0
S02937,-0.3118321551619188,2,1,0,0.04676761261705875,-1.3366456987758755,0.5136703130214346,-0.18257328585937102,0.3717299547873062,0,48,3,3,0
S02938,1.3776686376967406,2,0,3,0.5127070554099645,0.44495469945921323,0.5136703130214346,0.9339975320253233,1.6390173479133123,2,31,0,2,0
S02939,1.3776686376967406,1,2,1,-0.8992306500230833,0.44495469945921323,-0.07780911932519943,-0.9502157231550984,-0.8379534659238814,1,89,0,3,0
S02940,-1.4050385505410514,0,2,3,0.7386170882792522,-1.3366456987758755,0.21793059684811758,-0.3221446380949578,-1.3563892176572476,2,86,2,2,0
S02941,-0.11306735600207653,1,2,0,-1.0192453549848923,-1.3366456987758755,0.7601200764991988,-1.0200013992728918,-1.0107653831683368,2,38,2,2,1
S02942,1.6758158364365041,1,2,3,-0.7650965680069438,-1.3366456987758755,1.006569839976963,1.213140236496497,0.42933392720212465,0,91,1,5,0
S02943,0.8807566397971349,1,0,4,-0.15090366614356795,0.44495469945921323,1.6966291777147027,0.8642118559075299,0.60214584444658,0,95,2,4,0
S02944,1.4770510372766619,1,2,2,0.8656914817682265,-0.4458454996583311,0.6122502184125402,0.7944261797897365,-0.49232963143497066,2,76,1,5,0
S02945,1.0795214389569772,0,2,2,1.5716603344847506,-1.3366456987758755,0.16864064415256474,-0.7408586948017182,1.2357895410095832,0,90,0,5,1
S02946,0.6819918406372927,1,2,3,-0.7933353221156048,0.44495469945921323,1.2037296507591744,0.44549779920076954,0.4869378996169431,0,49,3,2,0
S02947,0.8807566397971349,1,0,3,-0.80039501064277,0.44495469945921323,-1.1621880786273617,-0.7408586948017182,-0.08910182453124146,0,76,1,4,0
S02948,-1.6038033497008937,1,0,3,0.04676761261705875,-1.3366456987758755,-0.22567897741185794,-0.04300193362378423,1.1781855685947646,2,41,3,2,0
S02949,1.4770510372766619,0,2,2,-1.0121856664577271,1.3357548985767576,-0.2749689301074108,0.02678374249400916,-0.8379534659238814,0,99,0,4,1
S02950,-1.5044209501209724,1,2,1,0.7244977112249218,1.3357548985767576,1.4501794142369384,-0.11278760974157763,1.1781855685947646,2,63,2,5,0
S02951,0.5826094410573714,0,1,4,-1.5840204371581117,-1.3366456987758755,-0.2749689301074108,-0.6012873425661314,-0.6075375762646076,2,76,3,2,1
S02952,-0.11306735600207653,1,1,3,-1.2733941419628412,-1.3366456987758755,-0.9650282678451505,-1.0200013992728918,0.4869378996169431,1,92,0,4,1
S02953,-0.7093617534816034,0,2,1,1.6775556623922292,0.44495469945921323,-0.5707086462807278,-0.3919303142127512,-0.08910182453124146,1,57,2,3,0
S02954,-0.013684956422155378,1,1,1,-1.421647601033311,1.3357548985767576,-1.3593478894095732,-1.7178581604508256,1.466205430668857,2,33,1,1,0
S02955,1.5764334368565829,1,2,2,1.7199137935552204,-1.3366456987758755,-1.3593478894095732,-0.6710730186839248,-0.14670579694605992,0,93,0,3,0
S02956,1.6758158364365041,0,2,2,-0.8992306500230833,0.44495469945921323,-0.6199985989762806,0.09656941861180256,0.31412598237248773,2,62,0,5,1
S02957,0.2844622423176081,0,2,1,0.13854356347020688,0.44495469945921323,0.020770786065906238,-0.3919303142127512,1.466205430668857,1,66,3,1,0
S02958,0.8807566397971349,0,0,1,-1.4075282239789806,0.44495469945921323,1.6966291777147027,1.6318542932032571,-1.5868051073165215,1,37,1,4,0
S02959,-1.106891351801288,1,0,2,1.0351240064201923,0.44495469945921323,1.3515995088458328,1.1433545603787034,-0.5499336038497892,1,56,1,1,0
S02960,0.980139039377056,1,1,0,-0.94864846971324,0.44495469945921323,0.5136703130214346,-1.6480724843330323,0.7749577616910355,2,31,1,3,1
S02961,0.2844622423176081,1,0,1,-0.3203361907955337,-1.3366456987758755,0.5629602657169874,0.09656941861180256,0.3717299547873062,2,63,1,4,0
S02962,-1.106891351801288,2,1,0,1.3104518589796366,-1.3366456987758755,0.6122502184125402,1.6318542932032571,-0.37712168660533374,0,34,0,1,0
S02963,1.2782862381168194,2,0,0,1.1551387113820013,-1.3366456987758755,-1.2607679840184676,1.7016399693210507,0.14131406512803238,0,33,3,5,1
S02964,0.4832270414774503,1,2,2,0.17384200610603306,-1.3366456987758755,-1.2114780313229148,-1.438715455979652,-1.0107653831683368,2,48,3,4,1
S02965,-1.0075089522213667,0,0,2,-0.36269432195852513,1.3357548985767576,1.4994693669324912,-1.6480724843330323,0.02610612029839546,2,43,3,5,0
S02966,-0.6099793539016822,0,2,4,-0.9980662894033967,0.44495469945921323,-1.0636081732362561,-1.7178581604508256,-1.298785245242429,0,49,0,5,0
S02967,-0.7093617534816034,1,2,3,-1.6122591912667725,1.3357548985767576,0.5136703130214346,0.8642118559075299,-1.1259733279979738,1,38,0,1,0
S02968,1.6758158364365041,1,0,0,1.0633627605288534,0.44495469945921323,-1.5072177474962316,0.37571212308297613,-0.9531614107535183,2,70,3,3,1
S02969,1.5764334368565829,1,1,0,-0.8498128303329266,1.3357548985767576,0.11935069145701191,-0.6012873425661314,1.466205430668857,1,53,0,1,1
S02970,1.3776686376967406,1,2,0,0.43505048161114696,1.3357548985767576,-1.3593478894095732,1.213140236496497,1.466205430668857,1,99,2,1,0
S02971,-1.0075089522213667,0,2,1,0.6891992685890955,1.3357548985767576,1.2530196034547272,-1.089787075390685,0.5445418720317616,0,81,1,2,0
S02972,0.980139039377056,1,1,1,-1.5981398142124421,-1.3366456987758755,-0.9157383151495977,-1.7178581604508256,1.5814133754984938,1,33,2,3,0
S02973,0.980139039377056,1,1,0,1.084541826110349,0.44495469945921323,0.6615401711080932,0.7944261797897365,-0.3195177141905153,1,34,2,2,0
S02974,1.4770510372766619,0,2,3,-1.0121856664577271,0.44495469945921323,0.5629602657169874,-0.531501666448338,-1.0107653831683368,2,44,0,5,0
S02975,0.2844622423176081,0,2,2,-0.5744849777734823,0.44495469945921323,-0.521418693585175,-1.089787075390685,-1.3563892176572476,2,61,0,4,0
S02976,0.980139039377056,1,1,3,-0.7015593712624566,-0.4458454996583311,-1.2607679840184676,0.9339975320253233,-0.08910182453124146,0,80,3,3,0
S02977,-0.8087441530615246,0,2,4,-1.5487219945222854,0.44495469945921323,0.5136703130214346,1.4922829409676703,-0.9531614107535183,2,92,3,1,0
S02978,-1.2062737513812092,1,2,3,-0.6168431089364738,-1.3366456987758755,-1.4579277948006788,1.2829259126142902,0.02610612029839546,0,33,1,5,0
S02979,-0.3118321551619188,1,2,0,-1.4428266666148069,1.3357548985767576,-1.0143182205407033,-0.18257328585937102,-0.08910182453124146,0,78,2,2,0
S02980,1.4770510372766619,1,0,2,0.039707924089893515,-1.3366456987758755,0.7601200764991988,0.37571212308297613,0.4869378996169431,0,37,1,4,1
S02981,0.1850798427376869,0,2,0,-0.17208273172506366,0.44495469945921323,0.21793059684811758,1.4922829409676703,-1.6444090797313398,0,67,0,4,0
S02982,-0.013684956422155378,0,2,1,-0.8356934532785962,-0.4458454996583311,0.9572798872814101,1.0037832081431166,0.42933392720212465,2,91,1,1,0
S02983,0.1850798427376869,1,2,2,1.084541826110349,1.3357548985767576,1.1051497453680685,-0.3221446380949578,1.5814133754984938,2,37,3,5,0
S02984,-0.6099793539016822,0,2,2,1.2680937278166453,1.3357548985767576,1.4501794142369384,0.02678374249400916,0.8325617341058539,1,72,2,3,1
S02985,0.5826094410573714,0,2,1,-1.5628413715766158,-1.3366456987758755,-0.6692885516718334,-0.531501666448338,-1.4715971624868844,2,75,0,2,1
S02986,-0.5105969543217611,0,2,2,1.148079022854836,1.3357548985767576,0.6615401711080932,-0.3919303142127512,-1.0107653831683368,0,80,3,2,0
S02987,-1.703185749280815,1,0,1,-0.31327650226836845,-1.3366456987758755,-0.028519166629646597,0.37571212308297613,-1.6444090797313398,0,65,0,2,0
S02988,-1.703185749280815,0,2,3,-1.1180809943652057,1.3357548985767576,-0.8664483624540448,0.30592644696518273,-1.5868051073165215,2,77,1,4,0
S02989,0.8807566397971349,1,0,0,0.3362148422308336,0.44495469945921323,1.4994693669324912,-0.531501666448338,1.466205430668857,2,52,1,4,0
S02990,-0.013684956422155378,0,2,3,1.2963324819253061,0.44495469945921323,1.006569839976963,1.1433545603787034,-0.8955574383386998,2,62,3,2,0
S02991,-1.4050385505410514,1,2,0,1.585779711539081,-0.4458454996583311,-0.2749689301074108,-0.04300193362378423,1.6390173479133123,2,97,0,2,0
S02992,0.6819918406372927,1,2,0,1.2257355966536538,-1.3366456987758755,1.1544396980636216,1.3527115887320835,1.5814133754984938,0,52,3,2,0
S02993,-0.21244975558199766,0,2,2,0.4774086127741384,-0.4458454996583311,1.3515995088458328,0.7246405036719431,1.2933935134244015,0,51,3,3,0
S02994,-1.4050385505410514,0,0,1,-0.623902797463639,-0.4458454996583311,1.4008894615413856,0.7944261797897365,1.5814133754984938,2,97,1,3,1
S02995,-1.703185749280815,1,1,2,-1.4075282239789806,-1.3366456987758755,-1.3100579367140204,-1.5782868082152388,0.6597498168613986,1,71,1,5,1
S02996,-1.106891351801288,1,2,0,0.9998255637843662,-0.4458454996583311,1.5487593196280443,1.5620686170854639,-1.0107653831683368,2,83,2,3,0
S02997,-1.106891351801288,0,2,4,1.0139449408386967,-0.4458454996583311,-1.0636081732362561,-1.7178581604508256,-1.0683693555831553,1,67,3,5,0
S02998,-1.0075089522213667,1,1,0,-0.6733206171537957,1.3357548985767576,1.4994693669324912,-0.04300193362378423,-0.9531614107535183,2,57,1,1,0
S02999,0.6819918406372927,1,0,1,-0.3768136990128556,1.3357548985767576,0.8586999818903045,0.30592644696518273,-0.6651415486794261,0,42,3,3,1
S03000,0.1850798427376869,0,0,1,-0.9345290926589096,-0.4458454996583311,-0.4228387881940693,-1.089787075390685,-1.7020130521461583,1,87,1,3,0
S03001,-0.9081265526414457,0,1,4,-1.5487219945222854,0.44495469945921323,-0.47212874088962214,1.1433545603787034,1.1205815961799461,1,97,2,3,0
S03002,-0.9081265526414457,0,0,3,1.0774821375831838,0.44495469945921323,0.3658004549347761,0.5152834753185629,0.42933392720212465,2,99,0,2,0
S03003,-0.7093617534816034,0,1,1,-0.9062903385502487,1.3357548985767576,0.41509040763032895,0.6548548275541497,0.9477696789354908,2,82,3,2,0
S03004,0.3838446418975292,1,0,3,1.4798843836316025,-0.4458454996583311,0.8094100291947516,-0.880430047037305,1.0629776237651276,0,91,2,3,0
S03005,-0.41121455474183993,0,1,1,0.3926923504481555,-1.3366456987758755,1.6473392250191499,0.23614077084738935,-1.5868051073165215,1,75,2,3,0
S03006,-0.11306735600207653,1,2,1,0.2938567110678421,-1.3366456987758755,0.5629602657169874,0.02678374249400916,-0.08910182453124146,2,82,3,2,0
S03007,1.2782862381168194,1,1,1,-1.6475576339025988,-1.3366456987758755,-1.5072177474962316,-0.18257328585937102,0.2565220099576693,2,57,0,3,1
S03008,0.5826094410573714,0,1,4,-0.9204097156045791,0.44495469945921323,-0.6692885516718334,0.23614077084738935,1.5238094030836753,2,36,0,3,0
S03009,0.6819918406372927,1,2,2,0.8162736620780698,0.44495469945921323,-1.4579277948006788,-0.531501666448338,-0.5499336038497892,2,65,0,3,0
S03010,-1.703185749280815,0,2,4,-1.6687366994840944,-0.4458454996583311,-0.3735488354985165,-0.2523589619771644,0.42933392720212465,1,85,1,1,0
S03011,0.1850798427376869,0,2,4,-0.36269432195852513,0.44495469945921323,-0.7185785043673864,-0.880430047037305,0.08371009271321392,0,97,2,4,0
S03012,-1.0075089522213667,0,2,1,-1.1251406828923711,-0.4458454996583311,-0.4228387881940693,-0.6710730186839248,-0.8379534659238814,2,41,0,4,0
S03013,-1.5044209501209724,1,2,1,-0.10148584645341129,1.3357548985767576,0.6615401711080932,-1.229358427626272,-1.298785245242429,2,93,2,2,0
S03014,-1.2062737513812092,1,0,1,-0.3697540104856904,1.3357548985767576,-1.4579277948006788,1.6318542932032571,1.5238094030836753,2,92,0,2,1
S03015,0.5826094410573714,0,2,2,0.08206605525288495,-0.4458454996583311,0.6615401711080932,0.30592644696518273,1.6966213203281308,2,34,2,2,1
S03016,0.7813742402172138,1,0,0,-1.1392600599467015,-0.4458454996583311,-0.9157383151495977,-1.229358427626272,-1.4715971624868844,2,31,0,5,0
S03017,1.6758158364365041,0,2,4,-1.4851847977777983,-1.3366456987758755,1.6966291777147027,-1.438715455979652,-0.6651415486794261,0,73,3,4,1
S03018,0.08569744315776577,0,0,3,-1.238095699327015,1.3357548985767576,-1.408637842105126,-0.6012873425661314,-0.5499336038497892,0,54,1,5,0
S03019,-1.6038033497008937,1,2,4,-0.36269432195852513,0.44495469945921323,-0.1763890247163051,-0.11278760974157763,-1.0107653831683368,0,62,2,2,0
S03020,0.980139039377056,0,2,1,0.4632892357198079,0.44495469945921323,-0.47212874088962214,0.02678374249400916,-0.4347256590201522,2,71,0,1,1
S03021,-1.6038033497008937,0,2,1,0.9645271211485399,-0.4458454996583311,-0.7185785043673864,0.30592644696518273,-0.8379534659238814,1,87,3,5,1
S03022,0.4832270414774503,0,0,0,0.44211017013831216,-0.4458454996583311,0.6122502184125402,1.4922829409676703,-0.8955574383386998,2,51,2,4,0
S03023,0.1850798427376869,1,2,3,0.9504077440942095,-1.3366456987758755,-1.6550876055828903,1.1433545603787034,1.6966213203281308,1,81,2,5,0
S03024,0.8807566397971349,1,1,2,-0.4121121416486818,1.3357548985767576,0.16864064415256474,0.44549779920076954,-1.3563892176572476,0,99,0,4,0
S03025,0.5826094410573714,1,0,3,-0.26385868257821177,-0.4458454996583311,-0.1763890247163051,-1.2991441037440654,-0.49232963143497066,2,62,3,1,0
S03026,0.980139039377056,1,1,4,0.9362883670398789,0.44495469945921323,-0.7678684570629392,-1.229358427626272,-0.2619137417756968,1,47,2,2,0
S03027,-1.4050385505410514,1,2,0,0.3362148422308336,0.44495469945921323,1.6966291777147027,-0.880430047037305,-0.2619137417756968,2,61,1,4,0
S03028,-0.9081265526414457,0,2,1,0.8374527276595656,1.3357548985767576,-1.2114780313229148,-1.089787075390685,0.2565220099576693,0,82,3,4,0
S03029,1.0795214389569772,1,2,3,-1.1322003714195363,-0.4458454996583311,0.8586999818903045,-0.9502157231550984,-0.3195177141905153,2,37,2,5,0
S03030,-0.21244975558199766,0,1,3,-1.7040351421199207,-1.3366456987758755,-1.5565077001917844,-0.3919303142127512,-0.3195177141905153,2,74,0,2,0
S03031,-1.106891351801288,0,1,3,1.6704959738650638,1.3357548985767576,0.8094100291947516,1.4922829409676703,-1.3563892176572476,2,93,3,5,0
S03032,-0.21244975558199766,1,2,3,0.4703489242469731,-0.4458454996583311,0.710830123803646,0.23614077084738935,-0.6651415486794261,0,83,0,3,0
S03033,-0.9081265526414457,1,2,1,1.1974968425449928,-0.4458454996583311,0.21793059684811758,0.37571212308297613,0.3717299547873062,2,70,2,5,0
S03034,-1.106891351801288,1,2,3,-1.3157522731258324,-0.4458454996583311,-1.2607679840184676,-1.3689297798618587,-0.6651415486794261,1,77,0,3,1
S03035,-1.6038033497008937,1,2,1,-1.1322003714195363,0.44495469945921323,1.006569839976963,-1.7178581604508256,-0.37712168660533374,1,76,0,3,0
S03036,-1.6038033497008937,1,2,1,-0.122664912034907,0.44495469945921323,-1.3593478894095732,-0.8106443709195116,-0.2619137417756968,2,62,1,1,0
S03037,0.6819918406372927,1,0,4,-0.009709895600263165,-1.3366456987758755,-1.2114780313229148,-1.1595727515084786,1.35099748583922,0,52,2,1,0
S03038,-0.3118321551619188,0,2,1,1.5504812689032548,-0.4458454996583311,-0.12709907202075227,-0.6012873425661314,0.02610612029839546,2,62,1,1,0
S03039,1.4770510372766619,1,0,0,0.3432745307579988,0.44495469945921323,-0.9157383151495977,1.213140236496497,1.5238094030836753,1,81,2,3,0
S03040,0.7813742402172138,1,2,0,-1.6757963880112596,-0.4458454996583311,0.9572798872814101,0.30592644696518273,0.717353789276217,1,87,0,2,0
S03041,0.980139039377056,0,2,0,0.22325982579618975,0.44495469945921323,-0.1763890247163051,-1.0200013992728918,-1.4715971624868844,2,30,1,4,1
S03042,0.08569744315776577,1,0,3,1.084541826110349,-0.4458454996583311,0.3165105022392233,0.16635509472959595,1.2357895410095832,1,30,3,1,1
S03043,0.8807566397971349,0,0,4,-1.1110213058380405,-1.3366456987758755,-0.8664483624540448,0.6548548275541497,0.8901657065206723,0,72,2,3,0
S03044,-1.3056561509611302,0,2,3,0.4632892357198079,-1.3366456987758755,-0.2749689301074108,0.7246405036719431,0.31412598237248773,2,89,1,4,0
S03045,0.4832270414774503,1,0,2,-0.9204097156045791,0.44495469945921323,1.2530196034547272,-1.1595727515084786,1.6390173479133123,2,33,1,4,0
S03046,-0.41121455474183993,0,2,4,1.0704224490560186,0.44495469945921323,0.41509040763032895,1.7016399693210507,-0.7803494935090629,2,77,3,2,0
S03047,0.1850798427376869,0,0,3,-0.2850377481597075,1.3357548985767576,0.07006073876145907,1.422497264849877,-1.298785245242429,0,89,3,2,0
S03048,0.1850798427376869,0,2,0,-0.7650965680069438,-1.3366456987758755,0.11935069145701191,-0.880430047037305,1.0053736513503093,2,62,0,2,0
S03049,-1.6038033497008937,0,2,3,0.43505048161114696,-1.3366456987758755,-1.0636081732362561,0.30592644696518273,-1.2411812728276106,2,78,1,2,0
S03050,0.5826094410573714,0,2,4,1.3881084327784543,1.3357548985767576,-0.4228387881940693,-1.5085011320974455,-0.6075375762646076,2,55,1,3,0
S03051,1.0795214389569772,0,2,0,1.0633627605288534,0.44495469945921323,-0.4228387881940693,-0.18257328585937102,-1.298785245242429,1,53,1,2,0
S03052,1.2782862381168194,0,0,0,1.0704224490560186,-1.3366456987758755,1.1051497453680685,-0.3919303142127512,1.466205430668857,0,43,0,5,0
S03053,-1.4050385505410514,1,1,1,-0.059127715290419845,1.3357548985767576,-0.9650282678451505,-0.531501666448338,-0.9531614107535183,0,33,2,2,1
S03054,0.08569744315776577,0,0,1,-0.27091837110537703,1.3357548985767576,1.4994693669324912,-0.3919303142127512,0.5445418720317616,2,77,1,3,1
S03055,-1.6038033497008937,0,2,2,-1.2522150763813453,-0.4458454996583311,-0.028519166629646597,0.8642118559075299,-1.7020130521461583,0,76,0,4,0
S03056,0.8807566397971349,1,0,1,0.583303940681617,0.44495469945921323,-1.5072177474962316,0.16635509472959595,-0.5499336038497892,2,42,1,5,0
S03057,0.2844622423176081,0,2,4,0.18796138316036354,-1.3366456987758755,-0.8664483624540448,-0.531501666448338,-0.4347256590201522,0,70,1,1,1
S03058,-0.21244975558199766,1,0,3,-0.7297981253711177,-0.4458454996583311,-0.47212874088962214,1.2829259126142902,-1.183577300412792,1,64,3,1,0
S03059,0.6819918406372927,1,1,4,0.8162736620780698,-0.4458454996583311,-0.47212874088962214,-0.531501666448338,-1.0107653831683368,0,58,3,5,0
S03060,-0.11306735600207653,0,0,0,-0.3697540104856904,-0.4458454996583311,-1.2114780313229148,0.7246405036719431,-1.7020130521461583,2,55,0,5,1
S03061,-0.8087441530615246,0,2,1,-0.475649338393169,1.3357548985767576,-1.0636081732362561,-1.3689297798618587,-1.298785245242429,0,41,1,2,0
S03062,-1.106891351801288,0,0,1,1.3457503016154628,-0.4458454996583311,-0.028519166629646597,0.7944261797897365,1.1205815961799461,0,98,3,3,0
S03063,0.5826094410573714,1,2,4,-0.45447027281167324,-1.3366456987758755,-0.2749689301074108,-0.18257328585937102,1.6390173479133123,0,36,2,3,0
S03064,-0.6099793539016822,0,0,3,0.23031951432335498,1.3357548985767576,1.6966291777147027,0.23614077084738935,-0.9531614107535183,2,74,2,3,0
S03065,1.4770510372766619,1,2,0,1.381048744251289,0.44495469945921323,-1.0143182205407033,1.422497264849877,-1.4715971624868844,0,78,2,5,0
S03066,-0.11306735600207653,0,1,0,-0.8851112729687529,-0.4458454996583311,1.30230955615028,1.3527115887320835,-0.031497852116422996,0,33,2,3,0
S03067,-0.8087441530615246,0,2,4,-0.8427531418057614,-0.4458454996583311,-1.2114780313229148,0.23614077084738935,-1.0683693555831553,0,40,2,1,1
